event_id,user_id,session_id,event_timestamp,event_date,event_name,traffic_source,device_category,country,product_category,price,order_id,revenue,ab_group
7585,u_000909,s_000909_00_0,2026-01-21 20:07:37,2026-01-21,add_to_cart,organic_search,mobile,AM,home,7275.56,,0.0,B
7586,u_000909,s_000909_00_0,2026-01-21 20:14:37,2026-01-21,begin_checkout,organic_search,mobile,AM,home,7275.56,,0.0,B
7587,u_000909,s_000909_00_0,2026-01-21 20:19:37,2026-01-21,purchase,organic_search,mobile,AM,home,7275.56,o_00007587,6778.21,B
7588,u_000909,s_000909_01_0,2026-01-22 09:50:03,2026-01-22,session_start,organic_search,mobile,AM,,,,0.0,B
7589,u_000909,s_000909_01_0,2026-01-22 09:54:03,2026-01-22,view_item,organic_search,mobile,AM,electronics,11338.11,,0.0,B
7590,u_000909,s_000909_03_0,2026-01-24 20:45:54,2026-01-24,session_start,organic_search,mobile,AM,,,,0.0,B
7591,u_000909,s_000909_03_0,2026-01-24 20:50:54,2026-01-24,view_item,organic_search,mobile,AM,books,1998.91,,0.0,B
7592,u_000909,s_000909_03_0,2026-01-24 20:54:54,2026-01-24,add_to_cart,organic_search,mobile,AM,books,1998.91,,0.0,B
7593,u_000910,s_000910_00_0,2026-01-12 16:25:28,2026-01-12,session_start,direct,mobile,AM,,,,0.0,B
7594,u_000910,s_000910_00_0,2026-01-12 16:30:28,2026-01-12,view_item,direct,mobile,AM,beauty,2525.18,,0.0,B
7595,u_000910,s_000910_11_0,2026-01-23 15:05:11,2026-01-23,session_start,direct,mobile,AM,,,,0.0,B
7596,u_000910,s_000910_11_0,2026-01-23 15:09:11,2026-01-23,view_item,direct,mobile,AM,sports,6067.49,,0.0,B
7597,u_000910,s_000910_21_0,2026-02-02 09:20:18,2026-02-02,session_start,direct,mobile,AM,,,,0.0,B
7598,u_000911,s_000911_00_0,2026-01-06 10:04:15,2026-01-06,session_start,referral,mobile,RU,,,,0.0,B
7599,u_000911,s_000911_00_0,2026-01-06 10:08:15,2026-01-06,view_item,referral,mobile,RU,home,5921.54,,0.0,B
7600,u_000911,s_000911_02_0,2026-01-08 19:38:04,2026-01-08,session_start,referral,mobile,RU,,,,0.0,B
7601,u_000911,s_000911_02_0,2026-01-08 19:41:04,2026-01-08,view_item,referral,mobile,RU,electronics,11266.2,,0.0,B
7602,u_000911,s_000911_02_0,2026-01-08 19:47:04,2026-01-08,add_to_cart,referral,mobile,RU,electronics,11266.2,,0.0,B
7603,u_000911,s_000911_07_0,2026-01-13 15:27:42,2026-01-13,session_start,referral,mobile,RU,,,,0.0,B
7604,u_000911,s_000911_17_0,2026-01-23 16:38:10,2026-01-23,session_start,referral,mobile,RU,,,,0.0,B
7605,u_000911,s_000911_17_0,2026-01-23 16:43:10,2026-01-23,view_item,referral,mobile,RU,beauty,2581.17,,0.0,B
7606,u_000912,s_000912_00_0,2026-01-16 10:34:54,2026-01-16,session_start,direct,desktop,RU,,,,0.0,B
7607,u_000912,s_000912_00_0,2026-01-16 10:35:54,2026-01-16,view_item,direct,desktop,RU,home,7102.18,,0.0,B
7608,u_000912,s_000912_02_0,2026-01-18 13:51:57,2026-01-18,session_start,direct,desktop,RU,,,,0.0,B
7609,u_000912,s_000912_02_0,2026-01-18 13:56:57,2026-01-18,view_item,direct,desktop,RU,fashion,3638.81,,0.0,B
7610,u_000912,s_000912_03_0,2026-01-19 15:17:26,2026-01-19,session_start,direct,desktop,RU,,,,0.0,B
7611,u_000912,s_000912_03_0,2026-01-19 15:18:26,2026-01-19,view_item,direct,desktop,RU,fashion,4255.1,,0.0,B
7612,u_000913,s_000913_00_0,2026-01-05 21:59:22,2026-01-05,session_start,organic_search,desktop,AM,,,,0.0,B
7613,u_000913,s_000913_00_0,2026-01-05 22:00:22,2026-01-05,view_item,organic_search,desktop,AM,beauty,2635.15,,0.0,B
7614,u_000913,s_000913_00_0,2026-01-05 22:01:22,2026-01-05,add_to_cart,organic_search,desktop,AM,beauty,2635.15,,0.0,B
7615,u_000913,s_000913_00_0,2026-01-05 22:10:22,2026-01-05,begin_checkout,organic_search,desktop,AM,beauty,2635.15,,0.0,B
7616,u_000913,s_000913_01_0,2026-01-06 18:52:26,2026-01-06,session_start,organic_search,desktop,AM,,,,0.0,B
7617,u_000913,s_000913_01_0,2026-01-06 18:55:26,2026-01-06,view_item,organic_search,desktop,AM,home,7116.49,,0.0,B
7618,u_000913,s_000913_01_0,2026-01-06 19:02:26,2026-01-06,add_to_cart,organic_search,desktop,AM,home,7116.49,,0.0,B
7619,u_000913,s_000913_01_0,2026-01-06 19:06:26,2026-01-06,begin_checkout,organic_search,desktop,AM,home,7116.49,,0.0,B
7620,u_000913,s_000913_01_0,2026-01-06 19:24:26,2026-01-06,purchase,organic_search,desktop,AM,home,7116.49,o_00007620,7648.07,B
7621,u_000913,s_000913_21_0,2026-01-26 20:40:18,2026-01-26,session_start,organic_search,desktop,AM,,,,0.0,B
7622,u_000913,s_000913_21_0,2026-01-26 20:42:18,2026-01-26,view_item,organic_search,desktop,AM,fashion,3936.6,,0.0,B
7623,u_000913,s_000913_21_0,2026-01-26 20:50:18,2026-01-26,add_to_cart,organic_search,desktop,AM,fashion,3936.6,,0.0,B
7624,u_000913,s_000913_21_0,2026-01-26 21:00:18,2026-01-26,begin_checkout,organic_search,desktop,AM,fashion,3936.6,,0.0,B
7625,u_000913,s_000913_21_0,2026-01-26 21:08:18,2026-01-26,purchase,organic_search,desktop,AM,fashion,3936.6,o_00007625,4050.75,B
7626,u_000913,s_000913_26_0,2026-01-31 10:09:50,2026-01-31,session_start,organic_search,desktop,AM,,,,0.0,B
7627,u_000913,s_000913_26_0,2026-01-31 10:11:50,2026-01-31,view_item,organic_search,desktop,AM,beauty,3497.96,,0.0,B
7628,u_000914,s_000914_00_0,2026-01-20 18:00:16,2026-01-20,session_start,paid_search,mobile,RU,,,,0.0,B
7629,u_000914,s_000914_00_0,2026-01-20 18:05:16,2026-01-20,view_item,paid_search,mobile,RU,beauty,3524.44,,0.0,B
7630,u_000914,s_000914_01_0,2026-01-21 12:22:37,2026-01-21,session_start,paid_search,mobile,RU,,,,0.0,B
7631,u_000914,s_000914_01_0,2026-01-21 12:26:37,2026-01-21,view_item,paid_search,mobile,RU,electronics,11998.52,,0.0,B
7632,u_000914,s_000914_10_0,2026-01-30 20:47:59,2026-01-30,session_start,paid_search,mobile,RU,,,,0.0,B
7633,u_000914,s_000914_10_0,2026-01-30 20:50:59,2026-01-30,view_item,paid_search,mobile,RU,electronics,8834.0,,0.0,B
7634,u_000915,s_000915_00_0,2026-01-24 09:51:40,2026-01-24,session_start,paid_search,mobile,RU,,,,0.0,A
7635,u_000915,s_000915_00_0,2026-01-24 09:54:40,2026-01-24,view_item,paid_search,mobile,RU,fashion,3838.01,,0.0,A
7636,u_000915,s_000915_00_1,2026-01-24 20:46:38,2026-01-24,session_start,paid_search,mobile,RU,,,,0.0,A
7637,u_000915,s_000915_12_0,2026-02-05 14:15:54,2026-02-05,session_start,paid_search,mobile,RU,,,,0.0,A
7638,u_000915,s_000915_12_0,2026-02-05 14:19:54,2026-02-05,view_item,paid_search,mobile,RU,electronics,8512.85,,0.0,A
7639,u_000915,s_000915_12_1,2026-02-05 15:40:10,2026-02-05,session_start,paid_search,mobile,RU,,,,0.0,A
7640,u_000915,s_000915_12_1,2026-02-05 15:43:10,2026-02-05,view_item,paid_search,mobile,RU,electronics,11898.51,,0.0,A
7641,u_000915,s_000915_15_0,2026-02-08 14:57:52,2026-02-08,session_start,paid_search,mobile,RU,,,,0.0,A
7642,u_000915,s_000915_15_0,2026-02-08 15:02:52,2026-02-08,view_item,paid_search,mobile,RU,books,988.06,,0.0,A
7643,u_000916,s_000916_00_0,2026-01-16 19:07:28,2026-01-16,session_start,paid_search,desktop,RU,,,,0.0,A
7644,u_000916,s_000916_00_0,2026-01-16 19:10:28,2026-01-16,view_item,paid_search,desktop,RU,fashion,2675.46,,0.0,A
7645,u_000916,s_000916_01_0,2026-01-17 17:04:36,2026-01-17,session_start,paid_search,desktop,RU,,,,0.0,A
7646,u_000916,s_000916_01_0,2026-01-17 17:08:36,2026-01-17,view_item,paid_search,desktop,RU,fashion,4593.86,,0.0,A
7647,u_000916,s_000916_01_0,2026-01-17 17:11:36,2026-01-17,add_to_cart,paid_search,desktop,RU,fashion,4593.86,,0.0,A
7648,u_000916,s_000916_01_0,2026-01-17 17:15:36,2026-01-17,begin_checkout,paid_search,desktop,RU,fashion,4593.86,,0.0,A
7649,u_000916,s_000916_01_0,2026-01-17 17:17:36,2026-01-17,purchase,paid_search,desktop,RU,fashion,4593.86,o_00007649,4939.55,A
7650,u_000916,s_000916_02_0,2026-01-18 20:26:21,2026-01-18,session_start,paid_search,desktop,RU,,,,0.0,A
7651,u_000916,s_000916_02_0,2026-01-18 20:29:21,2026-01-18,view_item,paid_search,desktop,RU,fashion,4708.84,,0.0,A
7652,u_000916,s_000916_03_0,2026-01-19 22:58:52,2026-01-19,session_start,paid_search,desktop,RU,,,,0.0,A
7653,u_000916,s_000916_03_0,2026-01-19 23:03:52,2026-01-19,view_item,paid_search,desktop,RU,home,3543.78,,0.0,A
7654,u_000916,s_000916_11_0,2026-01-27 16:11:46,2026-01-27,session_start,paid_search,desktop,RU,,,,0.0,A
7655,u_000916,s_000916_11_0,2026-01-27 16:16:46,2026-01-27,view_item,paid_search,desktop,RU,home,8078.05,,0.0,A
7656,u_000916,s_000916_21_0,2026-02-06 18:30:32,2026-02-06,session_start,paid_search,desktop,RU,,,,0.0,A
7657,u_000916,s_000916_21_0,2026-02-06 18:34:32,2026-02-06,view_item,paid_search,desktop,RU,home,5583.09,,0.0,A
7658,u_000917,s_000917_00_0,2026-01-15 15:32:51,2026-01-15,session_start,paid_search,mobile,AM,,,,0.0,B
7659,u_000917,s_000917_00_0,2026-01-15 15:33:51,2026-01-15,view_item,paid_search,mobile,AM,fashion,6182.21,,0.0,B
7660,u_000917,s_000917_16_0,2026-01-31 13:42:02,2026-01-31,session_start,paid_search,mobile,AM,,,,0.0,B
7661,u_000917,s_000917_16_0,2026-01-31 13:46:02,2026-01-31,view_item,paid_search,mobile,AM,electronics,11880.35,,0.0,B
7662,u_000917,s_000917_16_0,2026-01-31 13:47:02,2026-01-31,add_to_cart,paid_search,mobile,AM,electronics,11880.35,,0.0,B
7663,u_000917,s_000917_22_0,2026-02-06 15:39:14,2026-02-06,session_start,paid_search,mobile,AM,,,,0.0,B
7664,u_000917,s_000917_22_1,2026-02-06 19:09:25,2026-02-06,session_start,paid_search,mobile,AM,,,,0.0,B
7665,u_000917,s_000917_22_1,2026-02-06 19:11:25,2026-02-06,view_item,paid_search,mobile,AM,fashion,4635.1,,0.0,B
7666,u_000917,s_000917_22_1,2026-02-06 19:16:25,2026-02-06,add_to_cart,paid_search,mobile,AM,fashion,4635.1,,0.0,B
7667,u_000918,s_000918_00_0,2026-01-24 22:37:50,2026-01-24,session_start,paid_search,mobile,RU,,,,0.0,A
7668,u_000918,s_000918_00_1,2026-01-24 16:29:42,2026-01-24,session_start,paid_search,mobile,RU,,,,0.0,A
7669,u_000918,s_000918_00_1,2026-01-24 16:34:42,2026-01-24,view_item,paid_search,mobile,RU,home,7536.97,,0.0,A
7670,u_000918,s_000918_01_0,2026-01-25 19:20:48,2026-01-25,session_start,paid_search,mobile,RU,,,,0.0,A
7671,u_000918,s_000918_01_0,2026-01-25 19:24:48,2026-01-25,view_item,paid_search,mobile,RU,home,7486.84,,0.0,A
7672,u_000918,s_000918_18_0,2026-02-11 10:27:33,2026-02-11,session_start,paid_search,mobile,RU,,,,0.0,A
7673,u_000918,s_000918_18_0,2026-02-11 10:30:33,2026-02-11,view_item,paid_search,mobile,RU,home,6513.77,,0.0,A
7674,u_000918,s_000918_18_0,2026-02-11 10:38:33,2026-02-11,add_to_cart,paid_search,mobile,RU,home,6513.77,,0.0,A
7675,u_000919,s_000919_00_0,2026-01-01 10:30:55,2026-01-01,session_start,direct,desktop,RU,,,,0.0,A
7676,u_000919,s_000919_02_0,2026-01-03 11:28:36,2026-01-03,session_start,direct,desktop,RU,,,,0.0,A
7677,u_000919,s_000919_02_0,2026-01-03 11:33:36,2026-01-03,view_item,direct,desktop,RU,home,7189.93,,0.0,A
7678,u_000919,s_000919_02_0,2026-01-03 11:35:36,2026-01-03,add_to_cart,direct,desktop,RU,home,7189.93,,0.0,A
7679,u_000919,s_000919_02_0,2026-01-03 11:37:36,2026-01-03,begin_checkout,direct,desktop,RU,home,7189.93,,0.0,A
7680,u_000919,s_000919_02_0,2026-01-03 11:38:36,2026-01-03,purchase,direct,desktop,RU,home,7189.93,o_00007680,7583.67,A
7681,u_000920,s_000920_00_0,2026-01-28 14:28:10,2026-01-28,session_start,social,mobile,BY,,,,0.0,B
7682,u_000920,s_000920_00_0,2026-01-28 14:32:10,2026-01-28,view_item,social,mobile,BY,fashion,3686.57,,0.0,B
7683,u_000920,s_000920_03_0,2026-01-31 22:22:36,2026-01-31,session_start,social,mobile,BY,,,,0.0,B
7684,u_000920,s_000920_03_0,2026-01-31 22:25:36,2026-01-31,view_item,social,mobile,BY,books,1926.17,,0.0,B
7685,u_000920,s_000920_17_0,2026-02-14 13:47:48,2026-02-14,session_start,social,mobile,BY,,,,0.0,B
7686,u_000921,s_000921_00_0,2026-01-15 22:20:51,2026-01-15,session_start,social,mobile,RU,,,,0.0,A
7687,u_000921,s_000921_00_0,2026-01-15 22:23:51,2026-01-15,view_item,social,mobile,RU,fashion,4468.19,,0.0,A
7688,u_000921,s_000921_01_0,2026-01-16 18:09:02,2026-01-16,session_start,social,mobile,RU,,,,0.0,A
7689,u_000922,s_000922_00_0,2026-01-05 21:07:05,2026-01-05,session_start,organic_search,desktop,RU,,,,0.0,A
7690,u_000922,s_000922_00_0,2026-01-05 21:11:05,2026-01-05,view_item,organic_search,desktop,RU,fashion,5279.11,,0.0,A
7691,u_000922,s_000922_01_0,2026-01-06 18:18:01,2026-01-06,session_start,organic_search,desktop,RU,,,,0.0,A
7692,u_000922,s_000922_01_0,2026-01-06 18:19:01,2026-01-06,view_item,organic_search,desktop,RU,fashion,4034.25,,0.0,A
7693,u_000922,s_000922_01_1,2026-01-06 12:21:35,2026-01-06,session_start,organic_search,desktop,RU,,,,0.0,A
7694,u_000922,s_000922_01_1,2026-01-06 12:26:35,2026-01-06,view_item,organic_search,desktop,RU,sports,4900.45,,0.0,A
7695,u_000922,s_000922_08_0,2026-01-13 15:01:25,2026-01-13,session_start,organic_search,desktop,RU,,,,0.0,A
7696,u_000922,s_000922_08_0,2026-01-13 15:05:25,2026-01-13,view_item,organic_search,desktop,RU,home,5078.72,,0.0,A
7697,u_000922,s_000922_08_0,2026-01-13 15:10:25,2026-01-13,add_to_cart,organic_search,desktop,RU,home,5078.72,,0.0,A
7698,u_000922,s_000922_08_0,2026-01-13 15:16:25,2026-01-13,begin_checkout,organic_search,desktop,RU,home,5078.72,,0.0,A
7699,u_000922,s_000922_08_0,2026-01-13 15:28:25,2026-01-13,purchase,organic_search,desktop,RU,home,5078.72,o_00007699,4233.59,A
7700,u_000922,s_000922_08_1,2026-01-13 19:44:54,2026-01-13,session_start,organic_search,desktop,RU,,,,0.0,A
7701,u_000922,s_000922_08_1,2026-01-13 19:46:54,2026-01-13,view_item,organic_search,desktop,RU,books,2379.57,,0.0,A
7702,u_000922,s_000922_21_0,2026-01-26 16:13:25,2026-01-26,session_start,organic_search,desktop,RU,,,,0.0,A
7703,u_000922,s_000922_21_0,2026-01-26 16:15:25,2026-01-26,view_item,organic_search,desktop,RU,electronics,9499.98,,0.0,A
7704,u_000922,s_000922_28_0,2026-02-02 16:58:47,2026-02-02,session_start,organic_search,desktop,RU,,,,0.0,A
7705,u_000922,s_000922_28_0,2026-02-02 16:59:47,2026-02-02,view_item,organic_search,desktop,RU,electronics,11251.49,,0.0,A
7706,u_000923,s_000923_00_0,2026-01-25 12:22:13,2026-01-25,session_start,social,mobile,RU,,,,0.0,A
7707,u_000924,s_000924_00_0,2026-01-23 14:07:47,2026-01-23,session_start,organic_search,tablet,AM,,,,0.0,B
7708,u_000924,s_000924_00_0,2026-01-23 14:12:47,2026-01-23,view_item,organic_search,tablet,AM,home,5412.86,,0.0,B
7709,u_000925,s_000925_00_0,2026-01-07 09:43:11,2026-01-07,session_start,direct,tablet,RU,,,,0.0,A
7710,u_000925,s_000925_00_0,2026-01-07 09:46:11,2026-01-07,view_item,direct,tablet,RU,fashion,4792.93,,0.0,A
7711,u_000925,s_000925_01_0,2026-01-08 10:23:28,2026-01-08,session_start,direct,tablet,RU,,,,0.0,A
7712,u_000925,s_000925_01_0,2026-01-08 10:26:28,2026-01-08,view_item,direct,tablet,RU,electronics,12697.52,,0.0,A
7713,u_000925,s_000925_19_0,2026-01-26 15:25:37,2026-01-26,session_start,direct,tablet,RU,,,,0.0,A
7714,u_000925,s_000925_19_0,2026-01-26 15:30:37,2026-01-26,view_item,direct,tablet,RU,fashion,4272.92,,0.0,A
7715,u_000925,s_000925_19_1,2026-01-26 15:50:47,2026-01-26,session_start,direct,tablet,RU,,,,0.0,A
7716,u_000925,s_000925_30_0,2026-02-06 15:17:23,2026-02-06,session_start,direct,tablet,RU,,,,0.0,A
7717,u_000925,s_000925_30_0,2026-02-06 15:22:23,2026-02-06,view_item,direct,tablet,RU,electronics,9941.25,,0.0,A
7718,u_000925,s_000925_35_0,2026-02-11 15:07:29,2026-02-11,session_start,direct,tablet,RU,,,,0.0,A
7719,u_000926,s_000926_00_0,2026-01-21 14:21:02,2026-01-21,session_start,social,desktop,RU,,,,0.0,A
7720,u_000926,s_000926_00_1,2026-01-21 12:49:06,2026-01-21,session_start,social,desktop,RU,,,,0.0,A
7721,u_000926,s_000926_00_1,2026-01-21 12:54:06,2026-01-21,view_item,social,desktop,RU,fashion,4011.99,,0.0,A
7722,u_000926,s_000926_03_0,2026-01-24 22:50:26,2026-01-24,session_start,social,desktop,RU,,,,0.0,A
7723,u_000926,s_000926_03_1,2026-01-24 12:46:23,2026-01-24,session_start,social,desktop,RU,,,,0.0,A
7724,u_000926,s_000926_03_1,2026-01-24 12:51:23,2026-01-24,view_item,social,desktop,RU,beauty,3379.01,,0.0,A
7725,u_000926,s_000926_15_0,2026-02-05 11:59:46,2026-02-05,session_start,social,desktop,RU,,,,0.0,A
7726,u_000926,s_000926_15_1,2026-02-05 16:02:16,2026-02-05,session_start,social,desktop,RU,,,,0.0,A
7727,u_000926,s_000926_15_1,2026-02-05 16:04:16,2026-02-05,view_item,social,desktop,RU,home,6223.04,,0.0,A
7728,u_000927,s_000927_00_0,2026-01-26 21:48:57,2026-01-26,session_start,organic_search,mobile,RU,,,,0.0,A
7729,u_000927,s_000927_00_0,2026-01-26 21:52:57,2026-01-26,view_item,organic_search,mobile,RU,books,1632.83,,0.0,A
7730,u_000927,s_000927_01_0,2026-01-27 11:18:09,2026-01-27,session_start,organic_search,mobile,RU,,,,0.0,A
7731,u_000927,s_000927_01_0,2026-01-27 11:22:09,2026-01-27,view_item,organic_search,mobile,RU,fashion,4748.79,,0.0,A
7732,u_000927,s_000927_04_0,2026-01-30 11:34:16,2026-01-30,session_start,organic_search,mobile,RU,,,,0.0,A
7733,u_000927,s_000927_10_0,2026-02-05 13:22:04,2026-02-05,session_start,organic_search,mobile,RU,,,,0.0,A
7734,u_000927,s_000927_14_0,2026-02-09 13:17:59,2026-02-09,session_start,organic_search,mobile,RU,,,,0.0,A
7735,u_000927,s_000927_14_0,2026-02-09 13:20:59,2026-02-09,view_item,organic_search,mobile,RU,sports,5609.43,,0.0,A
7736,u_000928,s_000928_00_0,2026-01-28 11:13:19,2026-01-28,session_start,organic_search,mobile,RU,,,,0.0,A
7737,u_000928,s_000928_00_0,2026-01-28 11:18:19,2026-01-28,view_item,organic_search,mobile,RU,beauty,2553.85,,0.0,A
7738,u_000928,s_000928_00_1,2026-01-28 19:50:15,2026-01-28,session_start,organic_search,mobile,RU,,,,0.0,A
7739,u_000928,s_000928_00_1,2026-01-28 19:54:15,2026-01-28,view_item,organic_search,mobile,RU,home,5641.0,,0.0,A
7740,u_000928,s_000928_00_1,2026-01-28 19:57:15,2026-01-28,add_to_cart,organic_search,mobile,RU,home,5641.0,,0.0,A
7741,u_000928,s_000928_03_0,2026-01-31 15:58:46,2026-01-31,session_start,organic_search,mobile,RU,,,,0.0,A
7742,u_000928,s_000928_03_0,2026-01-31 16:03:46,2026-01-31,view_item,organic_search,mobile,RU,fashion,4844.75,,0.0,A
7743,u_000928,s_000928_03_1,2026-01-31 21:07:37,2026-01-31,session_start,organic_search,mobile,RU,,,,0.0,A
7744,u_000928,s_000928_03_1,2026-01-31 21:11:37,2026-01-31,view_item,organic_search,mobile,RU,fashion,3610.27,,0.0,A
7745,u_000929,s_000929_00_0,2026-01-15 21:46:48,2026-01-15,session_start,paid_search,mobile,RU,,,,0.0,B
7746,u_000929,s_000929_02_0,2026-01-17 12:45:52,2026-01-17,session_start,paid_search,mobile,RU,,,,0.0,B
7747,u_000929,s_000929_02_0,2026-01-17 12:49:52,2026-01-17,view_item,paid_search,mobile,RU,books,1878.05,,0.0,B
7748,u_000929,s_000929_06_0,2026-01-21 18:32:13,2026-01-21,session_start,paid_search,mobile,RU,,,,0.0,B
7749,u_000929,s_000929_07_0,2026-01-22 09:25:07,2026-01-22,session_start,paid_search,mobile,RU,,,,0.0,B
7750,u_000929,s_000929_07_1,2026-01-22 19:49:13,2026-01-22,session_start,paid_search,mobile,RU,,,,0.0,B
7751,u_000929,s_000929_14_0,2026-01-29 17:00:21,2026-01-29,session_start,paid_search,mobile,RU,,,,0.0,B
7752,u_000929,s_000929_14_0,2026-01-29 17:02:21,2026-01-29,view_item,paid_search,mobile,RU,electronics,10228.62,,0.0,B
7753,u_000930,s_000930_00_0,2026-01-18 10:34:03,2026-01-18,session_start,organic_search,desktop,KZ,,,,0.0,A
7754,u_000930,s_000930_00_0,2026-01-18 10:39:03,2026-01-18,view_item,organic_search,desktop,KZ,books,1678.75,,0.0,A
7755,u_000930,s_000930_03_0,2026-01-21 11:04:07,2026-01-21,session_start,organic_search,desktop,KZ,,,,0.0,A
7756,u_000930,s_000930_03_0,2026-01-21 11:06:07,2026-01-21,view_item,organic_search,desktop,KZ,beauty,3577.59,,0.0,A
7757,u_000930,s_000930_07_0,2026-01-25 09:23:31,2026-01-25,session_start,organic_search,desktop,KZ,,,,0.0,A
7758,u_000930,s_000930_07_0,2026-01-25 09:24:31,2026-01-25,view_item,organic_search,desktop,KZ,books,1909.49,,0.0,A
7759,u_000930,s_000930_07_0,2026-01-25 09:31:31,2026-01-25,add_to_cart,organic_search,desktop,KZ,books,1909.49,,0.0,A
7760,u_000930,s_000930_07_0,2026-01-25 09:32:31,2026-01-25,begin_checkout,organic_search,desktop,KZ,books,1909.49,,0.0,A
7761,u_000930,s_000930_07_0,2026-01-25 09:38:31,2026-01-25,purchase,organic_search,desktop,KZ,books,1909.49,o_00007761,1754.7,A
7762,u_000931,s_000931_00_0,2026-01-08 13:06:40,2026-01-08,session_start,paid_search,mobile,RU,,,,0.0,B
7763,u_000931,s_000931_01_0,2026-01-09 10:55:57,2026-01-09,session_start,paid_search,mobile,RU,,,,0.0,B
7764,u_000931,s_000931_01_0,2026-01-09 10:58:57,2026-01-09,view_item,paid_search,mobile,RU,beauty,3843.28,,0.0,B
7765,u_000931,s_000931_01_0,2026-01-09 11:05:57,2026-01-09,add_to_cart,paid_search,mobile,RU,beauty,3843.28,,0.0,B
7766,u_000931,s_000931_01_0,2026-01-09 11:06:57,2026-01-09,begin_checkout,paid_search,mobile,RU,beauty,3843.28,,0.0,B
7767,u_000931,s_000931_01_0,2026-01-09 11:08:57,2026-01-09,purchase,paid_search,mobile,RU,beauty,3843.28,o_00007767,3656.01,B
7768,u_000931,s_000931_09_0,2026-01-17 21:30:54,2026-01-17,session_start,paid_search,mobile,RU,,,,0.0,B
7769,u_000931,s_000931_09_0,2026-01-17 21:32:54,2026-01-17,view_item,paid_search,mobile,RU,home,6750.03,,0.0,B
7770,u_000931,s_000931_09_1,2026-01-17 22:33:04,2026-01-17,session_start,paid_search,mobile,RU,,,,0.0,B
7771,u_000931,s_000931_09_1,2026-01-17 22:37:04,2026-01-17,view_item,paid_search,mobile,RU,sports,5095.26,,0.0,B
7772,u_000931,s_000931_10_0,2026-01-18 14:33:25,2026-01-18,session_start,paid_search,mobile,RU,,,,0.0,B
7773,u_000931,s_000931_10_0,2026-01-18 14:38:25,2026-01-18,view_item,paid_search,mobile,RU,fashion,4866.16,,0.0,B
7774,u_000931,s_000931_10_0,2026-01-18 14:45:25,2026-01-18,add_to_cart,paid_search,mobile,RU,fashion,4866.16,,0.0,B
7775,u_000932,s_000932_00_0,2026-01-26 17:57:09,2026-01-26,session_start,organic_search,mobile,RU,,,,0.0,B
7776,u_000932,s_000932_00_0,2026-01-26 18:01:09,2026-01-26,view_item,organic_search,mobile,RU,electronics,11276.79,,0.0,B
7777,u_000932,s_000932_00_0,2026-01-26 18:02:09,2026-01-26,add_to_cart,organic_search,mobile,RU,electronics,11276.79,,0.0,B
7778,u_000932,s_000932_00_0,2026-01-26 18:13:09,2026-01-26,begin_checkout,organic_search,mobile,RU,electronics,11276.79,,0.0,B
7779,u_000932,s_000932_00_0,2026-01-26 18:23:09,2026-01-26,purchase,organic_search,mobile,RU,electronics,11276.79,o_00007779,10194.79,B
7780,u_000932,s_000932_01_0,2026-01-27 18:28:39,2026-01-27,session_start,organic_search,mobile,RU,,,,0.0,B
7781,u_000932,s_000932_01_0,2026-01-27 18:33:39,2026-01-27,view_item,organic_search,mobile,RU,home,6585.26,,0.0,B
7782,u_000932,s_000932_03_0,2026-01-29 10:29:14,2026-01-29,session_start,organic_search,mobile,RU,,,,0.0,B
7783,u_000932,s_000932_03_0,2026-01-29 10:31:14,2026-01-29,view_item,organic_search,mobile,RU,books,1796.6,,0.0,B
7784,u_000932,s_000932_03_0,2026-01-29 10:39:14,2026-01-29,add_to_cart,organic_search,mobile,RU,books,1796.6,,0.0,B
7785,u_000932,s_000932_03_1,2026-01-29 10:49:20,2026-01-29,session_start,organic_search,mobile,RU,,,,0.0,B
7786,u_000932,s_000932_03_1,2026-01-29 10:54:20,2026-01-29,view_item,organic_search,mobile,RU,electronics,10933.17,,0.0,B
7787,u_000932,s_000932_07_0,2026-02-02 16:43:54,2026-02-02,session_start,organic_search,mobile,RU,,,,0.0,B
7788,u_000933,s_000933_00_0,2026-01-16 20:27:13,2026-01-16,session_start,paid_search,mobile,RU,,,,0.0,B
7789,u_000933,s_000933_00_0,2026-01-16 20:30:13,2026-01-16,view_item,paid_search,mobile,RU,sports,5657.43,,0.0,B
7790,u_000933,s_000933_06_0,2026-01-22 13:41:01,2026-01-22,session_start,paid_search,mobile,RU,,,,0.0,B
7791,u_000933,s_000933_06_0,2026-01-22 13:46:01,2026-01-22,view_item,paid_search,mobile,RU,sports,4435.73,,0.0,B
7792,u_000933,s_000933_21_0,2026-02-06 08:00:55,2026-02-06,session_start,paid_search,mobile,RU,,,,0.0,B
7793,u_000933,s_000933_24_0,2026-02-09 08:39:37,2026-02-09,session_start,paid_search,mobile,RU,,,,0.0,B
7794,u_000933,s_000933_24_0,2026-02-09 08:40:37,2026-02-09,view_item,paid_search,mobile,RU,electronics,10111.82,,0.0,B
7795,u_000934,s_000934_00_0,2026-01-25 08:05:56,2026-01-25,session_start,social,mobile,RU,,,,0.0,A
7796,u_000934,s_000934_01_0,2026-01-26 22:58:13,2026-01-26,session_start,social,mobile,RU,,,,0.0,A
7797,u_000934,s_000934_01_0,2026-01-26 23:02:13,2026-01-26,view_item,social,mobile,RU,electronics,12011.62,,0.0,A
